year,municipality_id,municipality_name,vote_percentage,party_id,party_name,party_name_short
2013,5102,Frýdlant,0.03,764,LEV 21 - Národní socialisté,LEV 21
2013,5102,Frýdlant,2.0,5,Strana zelených,SZ
2013,8117,Opava,23.29,7,Česká strana sociálně demokratická,ČSSD
2013,8117,Opava,2.04,714,Strana svobodných občanů,Svobodní
2013,8117,Opava,2.57,720,Česká pirátská strana,Piráti
2013,8117,Opava,8.68,721,TOP 09,TOP 09
2013,8117,Opava,0.5,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,8117,Opava,7.61,53,Občanská demokratická strana,ODS
2013,8117,Opava,0.8,771,politické hnutí Změna,Změna
2013,8117,Opava,0.14,716,Strana soukromníků České republiky,SsČR
2013,8117,Opava,6.77,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,8117,Opava,0.21,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,8117,Opava,1.59,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,8117,Opava,6.83,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,8117,Opava,0.92,156,Dělnická strana sociální spravedlnosti,DSSS
2013,8117,Opava,20.39,768,ANO 2011,ANO 2011
2013,8117,Opava,13.92,47,Komunistická strana Čech a Moravy,KSČM
2013,8117,Opava,0.05,764,LEV 21 - Národní socialisté,LEV 21
2013,8117,Opava,3.43,5,Strana zelených,SZ
2013,8117,Opava,0.18,55,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",KČ
2013,8109,Hlučín,25.23,7,Česká strana sociálně demokratická,ČSSD
2013,8109,Hlučín,2.03,714,Strana svobodných občanů,Svobodní
2013,8109,Hlučín,1.99,720,Česká pirátská strana,Piráti
2013,8109,Hlučín,6.57,721,TOP 09,TOP 09
2013,8109,Hlučín,0.51,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,8109,Hlučín,4.61,53,Občanská demokratická strana,ODS
2013,8109,Hlučín,0.6,771,politické hnutí Změna,Změna
2013,8109,Hlučín,0.22,716,Strana soukromníků České republiky,SsČR
2013,8109,Hlučín,8.62,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,8109,Hlučín,0.28,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,8109,Hlučín,2.14,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,8109,Hlučín,9.1,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,8109,Hlučín,1.26,156,Dělnická strana sociální spravedlnosti,DSSS
2013,8109,Hlučín,18.2,768,ANO 2011,ANO 2011
2013,8109,Hlučín,15.67,47,Komunistická strana Čech a Moravy,KSČM
2013,8109,Hlučín,0.01,764,LEV 21 - Národní socialisté,LEV 21
2013,8109,Hlučín,2.7,5,Strana zelených,SZ
2013,8109,Hlučín,0.16,55,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",KČ
2013,8113,Kravaře,21.47,7,Česká strana sociálně demokratická,ČSSD
2013,8113,Kravaře,1.29,714,Strana svobodných občanů,Svobodní
2013,8113,Kravaře,2.21,720,Česká pirátská strana,Piráti
2013,8113,Kravaře,9.19,721,TOP 09,TOP 09
2013,8113,Kravaře,0.38,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,8113,Kravaře,7.4,53,Občanská demokratická strana,ODS
2013,8113,Kravaře,0.17,771,politické hnutí Změna,Změna
2013,8113,Kravaře,0.21,716,Strana soukromníků České republiky,SsČR
2013,8113,Kravaře,12.66,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,8113,Kravaře,0.24,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,8113,Kravaře,1.43,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,8113,Kravaře,9.01,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,8113,Kravaře,0.73,156,Dělnická strana sociální spravedlnosti,DSSS
2013,8113,Kravaře,22.28,768,ANO 2011,ANO 2011
2013,8113,Kravaře,9.82,47,Komunistická strana Čech a Moravy,KSČM
2013,8113,Kravaře,1.29,5,Strana zelených,SZ
2013,8113,Kravaře,0.14,55,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",KČ
2013,8122,Vítkov,24.68,7,Česká strana sociálně demokratická,ČSSD
2013,8122,Vítkov,2.21,714,Strana svobodných občanů,Svobodní
2013,8122,Vítkov,2.05,720,Česká pirátská strana,Piráti
2013,8122,Vítkov,4.3,721,TOP 09,TOP 09
2013,8122,Vítkov,0.52,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,8122,Vítkov,4.26,53,Občanská demokratická strana,ODS
2013,8122,Vítkov,0.4,771,politické hnutí Změna,Změna
2013,8122,Vítkov,0.2,716,Strana soukromníků České republiky,SsČR
2013,8122,Vítkov,4.79,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,8122,Vítkov,0.08,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,8122,Vítkov,1.44,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,8122,Vítkov,8.21,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,8122,Vítkov,1.4,156,Dělnická strana sociální spravedlnosti,DSSS
2013,8122,Vítkov,20.82,768,ANO 2011,ANO 2011
2013,8122,Vítkov,21.86,47,Komunistická strana Čech a Moravy,KSČM
2013,8122,Vítkov,0.04,764,LEV 21 - Národní socialisté,LEV 21
2013,8122,Vítkov,2.53,5,Strana zelených,SZ
2013,8122,Vítkov,0.12,55,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",KČ
2013,6206,Hodonín,25.67,7,Česká strana sociálně demokratická,ČSSD
2013,6206,Hodonín,2.38,714,Strana svobodných občanů,Svobodní
2013,6206,Hodonín,2.34,720,Česká pirátská strana,Piráti
2013,6206,Hodonín,6.78,721,TOP 09,TOP 09
2013,6206,Hodonín,0.3,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,6206,Hodonín,5.91,53,Občanská demokratická strana,ODS
2013,6206,Hodonín,0.56,771,politické hnutí Změna,Změna
2013,6206,Hodonín,0.18,716,Strana soukromníků České republiky,SsČR
2013,6206,Hodonín,6.59,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,6206,Hodonín,0.12,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,6206,Hodonín,1.72,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,6206,Hodonín,7.36,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,6206,Hodonín,0.93,156,Dělnická strana sociální spravedlnosti,DSSS
2013,6206,Hodonín,18.81,768,ANO 2011,ANO 2011
2013,6206,Hodonín,17.68,47,Komunistická strana Čech a Moravy,KSČM
2013,6206,Hodonín,0.03,764,LEV 21 - Národní socialisté,LEV 21
2013,6206,Hodonín,2.44,5,Strana zelených,SZ
2013,6206,Hodonín,0.11,55,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",KČ
2013,6210,Kyjov,20.96,7,Česká strana sociálně demokratická,ČSSD
2013,6210,Kyjov,1.91,714,Strana svobodných občanů,Svobodní
2013,6210,Kyjov,2.29,720,Česká pirátská strana,Piráti
2013,6210,Kyjov,9.12,721,TOP 09,TOP 09
2013,6210,Kyjov,0.16,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,6210,Kyjov,7.24,53,Občanská demokratická strana,ODS
2013,6210,Kyjov,0.45,771,politické hnutí Změna,Změna
2013,6210,Kyjov,0.09,716,Strana soukromníků České republiky,SsČR
2013,6210,Kyjov,9.27,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,6210,Kyjov,0.08,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,6210,Kyjov,11.4,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,6210,Kyjov,6.12,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,6210,Kyjov,0.37,156,Dělnická strana sociální spravedlnosti,DSSS
2013,6210,Kyjov,12.83,768,ANO 2011,ANO 2011
2013,6210,Kyjov,14.92,47,Komunistická strana Čech a Moravy,KSČM
2013,6210,Kyjov,0.03,764,LEV 21 - Národní socialisté,LEV 21
2013,6210,Kyjov,2.62,5,Strana zelených,SZ
2013,6210,Kyjov,0.04,55,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",KČ
2013,6218,Veselí nad Moravou,25.91,7,Česká strana sociálně demokratická,ČSSD
2013,6218,Veselí nad Moravou,2.03,714,Strana svobodných občanů,Svobodní
2013,6218,Veselí nad Moravou,2.49,720,Česká pirátská strana,Piráti
2013,6218,Veselí nad Moravou,6.09,721,TOP 09,TOP 09
2013,6218,Veselí nad Moravou,0.2,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,6218,Veselí nad Moravou,5.67,53,Občanská demokratická strana,ODS
2013,6218,Veselí nad Moravou,0.34,771,politické hnutí Změna,Změna
2013,6218,Veselí nad Moravou,0.18,716,Strana soukromníků České republiky,SsČR
2013,6218,Veselí nad Moravou,12.49,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,6218,Veselí nad Moravou,0.21,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,6218,Veselí nad Moravou,1.63,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,6218,Veselí nad Moravou,7.78,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,6218,Veselí nad Moravou,0.65,156,Dělnická strana sociální spravedlnosti,DSSS
2013,6218,Veselí nad Moravou,16.81,768,ANO 2011,ANO 2011
2013,6218,Veselí nad Moravou,14.87,47,Komunistická strana Čech a Moravy,KSČM
2013,6218,Veselí nad Moravou,0.03,764,LEV 21 - Národní socialisté,LEV 21
2013,6218,Veselí nad Moravou,2.12,5,Strana zelených,SZ
2013,6218,Veselí nad Moravou,0.42,55,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",KČ
2013,5309,Pardubice,19.76,7,Česká strana sociálně demokratická,ČSSD
2013,5309,Pardubice,2.94,714,Strana svobodných občanů,Svobodní
2013,5309,Pardubice,2.49,720,Česká pirátská strana,Piráti
2013,5309,Pardubice,13.65,721,TOP 09,TOP 09
2013,5309,Pardubice,0.39,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,5309,Pardubice,8.6,53,Občanská demokratická strana,ODS
2013,5309,Pardubice,0.1,40,Klub angažovaných nestraníků,KAN
2013,5309,Pardubice,0.58,771,politické hnutí Změna,Změna
2013,5309,Pardubice,0.23,716,Strana soukromníků České republiky,SsČR
2013,5309,Pardubice,4.93,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,5309,Pardubice,0.17,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,5309,Pardubice,1.61,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,5309,Pardubice,5.2,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,5309,Pardubice,0.74,156,Dělnická strana sociální spravedlnosti,DSSS
2013,5309,Pardubice,22.02,768,ANO 2011,ANO 2011
2013,5309,Pardubice,12.71,47,Komunistická strana Čech a Moravy,KSČM
2013,5309,Pardubice,0.08,764,LEV 21 - Národní socialisté,LEV 21
2013,5309,Pardubice,3.56,5,Strana zelených,SZ
2013,5309,Pardubice,0.14,55,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",KČ
2013,5303,Holice,25.62,7,Česká strana sociálně demokratická,ČSSD
2013,5303,Holice,1.53,714,Strana svobodných občanů,Svobodní
2013,5303,Holice,1.69,720,Česká pirátská strana,Piráti
2013,5303,Holice,10.8,721,TOP 09,TOP 09
2013,5303,Holice,0.21,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,5303,Holice,6.58,53,Občanská demokratická strana,ODS
2013,5303,Holice,0.33,771,politické hnutí Změna,Změna
2013,5303,Holice,2.08,716,Strana soukromníků České republiky,SsČR
2013,5303,Holice,4.37,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,5303,Holice,0.27,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,5303,Holice,1.38,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,5303,Holice,6.61,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,5303,Holice,1.11,156,Dělnická strana sociální spravedlnosti,DSSS
2013,5303,Holice,21.58,768,ANO 2011,ANO 2011
2013,5303,Holice,13.16,47,Komunistická strana Čech a Moravy,KSČM
2013,5303,Holice,0.03,764,LEV 21 - Národní socialisté,LEV 21
2013,5303,Holice,2.41,5,Strana zelených,SZ
2013,5303,Holice,0.18,55,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",KČ
2013,5311,Přelouč,23.29,7,Česká strana sociálně demokratická,ČSSD
2013,5311,Přelouč,2.55,714,Strana svobodných občanů,Svobodní
2013,5311,Přelouč,2.95,720,Česká pirátská strana,Piráti
2013,5311,Přelouč,9.8,721,TOP 09,TOP 09
2013,5311,Přelouč,0.18,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,5311,Přelouč,6.27,53,Občanská demokratická strana,ODS
2013,5311,Přelouč,0.11,40,Klub angažovaných nestraníků,KAN
2013,5311,Přelouč,0.27,771,politické hnutí Změna,Změna
2013,5311,Přelouč,0.46,716,Strana soukromníků České republiky,SsČR
2013,5311,Přelouč,4.57,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,5311,Přelouč,0.3,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,5311,Přelouč,1.92,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,5311,Přelouč,7.43,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,5311,Přelouč,0.69,156,Dělnická strana sociální spravedlnosti,DSSS
2013,5311,Přelouč,21.55,768,ANO 2011,ANO 2011
2013,5311,Přelouč,14.86,47,Komunistická strana Čech a Moravy,KSČM
2013,5311,Přelouč,0.09,764,LEV 21 - Národní socialisté,LEV 21
2013,5311,Přelouč,2.55,5,Strana zelených,SZ
2013,5311,Přelouč,0.06,55,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",KČ
2013,3205,Klatovy,22.02,7,Česká strana sociálně demokratická,ČSSD
2013,3205,Klatovy,1.86,714,Strana svobodných občanů,Svobodní
2013,3205,Klatovy,2.52,720,Česká pirátská strana,Piráti
2013,3205,Klatovy,12.46,721,TOP 09,TOP 09
2013,3205,Klatovy,0.23,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,3205,Klatovy,11.37,53,Občanská demokratická strana,ODS
2013,3205,Klatovy,0.45,771,politické hnutí Změna,Změna
2013,3205,Klatovy,0.24,716,Strana soukromníků České republiky,SsČR
2013,3205,Klatovy,5.44,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,3205,Klatovy,0.31,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,3205,Klatovy,0.69,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,3205,Klatovy,5.45,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,3205,Klatovy,0.97,156,Dělnická strana sociální spravedlnosti,DSSS
2013,3205,Klatovy,18.37,768,ANO 2011,ANO 2011
2013,3205,Klatovy,14.84,47,Komunistická strana Čech a Moravy,KSČM
2013,3205,Klatovy,0.06,764,LEV 21 - Národní socialisté,LEV 21
2013,3205,Klatovy,2.44,5,Strana zelených,SZ
2013,3205,Klatovy,0.2,55,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",KČ
2013,3203,Horažďovice,25.23,7,Česká strana sociálně demokratická,ČSSD
2013,3203,Horažďovice,1.88,714,Strana svobodných občanů,Svobodní
2013,3203,Horažďovice,4.03,720,Česká pirátská strana,Piráti
2013,3203,Horažďovice,7.88,721,TOP 09,TOP 09
2013,3203,Horažďovice,0.33,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,3203,Horažďovice,9.87,53,Občanská demokratická strana,ODS
2013,3203,Horažďovice,0.62,771,politické hnutí Změna,Změna
2013,3203,Horažďovice,0.48,716,Strana soukromníků České republiky,SsČR
2013,3203,Horažďovice,8.47,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,3203,Horažďovice,0.62,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,3203,Horažďovice,0.66,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,3203,Horažďovice,4.92,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,3203,Horažďovice,0.85,156,Dělnická strana sociální spravedlnosti,DSSS
2013,3203,Horažďovice,17.53,768,ANO 2011,ANO 2011
2013,3203,Horažďovice,14.57,47,Komunistická strana Čech a Moravy,KSČM
2013,3203,Horažďovice,0.07,764,LEV 21 - Národní socialisté,LEV 21
2013,3203,Horažďovice,1.73,5,Strana zelených,SZ
2013,3203,Horažďovice,0.18,55,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",KČ
2013,3214,Sušice,19.86,7,Česká strana sociálně demokratická,ČSSD
2013,3214,Sušice,1.74,714,Strana svobodných občanů,Svobodní
2013,3214,Sušice,3.21,720,Česká pirátská strana,Piráti
2013,3214,Sušice,11.08,721,TOP 09,TOP 09
2013,3214,Sušice,0.32,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,3214,Sušice,12.92,53,Občanská demokratická strana,ODS
2013,3214,Sušice,0.58,771,politické hnutí Změna,Změna
2013,3214,Sušice,0.16,716,Strana soukromníků České republiky,SsČR
2013,3214,Sušice,7.62,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,3214,Sušice,0.66,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,3214,Sušice,0.6,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,3214,Sušice,5.24,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,3214,Sušice,0.6,156,Dělnická strana sociální spravedlnosti,DSSS
2013,3214,Sušice,17.85,768,ANO 2011,ANO 2011
2013,3214,Sušice,15.6,47,Komunistická strana Čech a Moravy,KSČM
2013,3214,Sušice,0.16,764,LEV 21 - Národní socialisté,LEV 21
2013,3214,Sušice,1.49,5,Strana zelených,SZ
2013,3214,Sušice,0.23,55,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",KČ
2013,5207,Jičín,19.27,7,Česká strana sociálně demokratická,ČSSD
2013,5207,Jičín,2.57,714,Strana svobodných občanů,Svobodní
2013,5207,Jičín,2.46,720,Česká pirátská strana,Piráti
2013,5207,Jičín,13.66,721,TOP 09,TOP 09
2013,5207,Jičín,0.46,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,5207,Jičín,7.65,53,Občanská demokratická strana,ODS
2013,5207,Jičín,0.81,771,politické hnutí Změna,Změna
2013,5207,Jičín,0.12,716,Strana soukromníků České republiky,SsČR
2013,5207,Jičín,5.73,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,5207,Jičín,0.32,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,5207,Jičín,0.12,132,Aktiv nezávislých občanů,ANEO
2013,5207,Jičín,1.0,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,5207,Jičín,6.83,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,5207,Jičín,0.42,156,Dělnická strana sociální spravedlnosti,DSSS
2013,5207,Jičín,20.66,768,ANO 2011,ANO 2011
2013,5207,Jičín,14.32,47,Komunistická strana Čech a Moravy,KSČM
2013,5207,Jičín,0.05,764,LEV 21 - Národní socialisté,LEV 21
2013,5207,Jičín,3.46,5,Strana zelených,SZ
2013,5204,Hořice,16.7,7,Česká strana sociálně demokratická,ČSSD
2013,5204,Hořice,2.93,714,Strana svobodných občanů,Svobodní
2013,5204,Hořice,2.45,720,Česká pirátská strana,Piráti
2013,5204,Hořice,13.49,721,TOP 09,TOP 09
2013,5204,Hořice,0.41,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,5204,Hořice,7.87,53,Občanská demokratická strana,ODS
2013,5204,Hořice,0.61,771,politické hnutí Změna,Změna
2013,5204,Hořice,0.22,716,Strana soukromníků České republiky,SsČR
2013,5204,Hořice,4.47,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,5204,Hořice,0.16,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,5204,Hořice,0.04,132,Aktiv nezávislých občanů,ANEO
2013,5204,Hořice,1.35,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,5204,Hořice,7.06,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,5204,Hořice,0.89,156,Dělnická strana sociální spravedlnosti,DSSS
2013,5204,Hořice,23.82,768,ANO 2011,ANO 2011
2013,5204,Hořice,13.33,47,Komunistická strana Čech a Moravy,KSČM
2013,5204,Hořice,0.09,764,LEV 21 - Národní socialisté,LEV 21
2013,5204,Hořice,4.01,5,Strana zelených,SZ
2013,5210,Nová Paka,19.11,7,Česká strana sociálně demokratická,ČSSD
2013,5210,Nová Paka,3.97,714,Strana svobodných občanů,Svobodní
2013,5210,Nová Paka,2.94,720,Česká pirátská strana,Piráti
2013,5210,Nová Paka,18.12,721,TOP 09,TOP 09
2013,5210,Nová Paka,0.2,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,5210,Nová Paka,5.56,53,Občanská demokratická strana,ODS
2013,5210,Nová Paka,0.76,771,politické hnutí Změna,Změna
2013,5210,Nová Paka,0.18,716,Strana soukromníků České republiky,SsČR
2013,5210,Nová Paka,4.63,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,5210,Nová Paka,0.3,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,5210,Nová Paka,0.08,132,Aktiv nezávislých občanů,ANEO
2013,5210,Nová Paka,0.92,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,5210,Nová Paka,10.18,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,5210,Nová Paka,0.55,156,Dělnická strana sociální spravedlnosti,DSSS
2013,5210,Nová Paka,18.02,768,ANO 2011,ANO 2011
2013,5210,Nová Paka,11.67,47,Komunistická strana Čech a Moravy,KSČM
2013,5210,Nová Paka,0.02,764,LEV 21 - Národní socialisté,LEV 21
2013,5210,Nová Paka,2.7,5,Strana zelených,SZ
2013,5205,Hradec Králové,17.81,7,Česká strana sociálně demokratická,ČSSD
2013,5205,Hradec Králové,3.01,714,Strana svobodných občanů,Svobodní
2013,5205,Hradec Králové,2.25,720,Česká pirátská strana,Piráti
2013,5205,Hradec Králové,17.6,721,TOP 09,TOP 09
2013,5205,Hradec Králové,0.32,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,5205,Hradec Králové,7.03,53,Občanská demokratická strana,ODS
2013,5205,Hradec Králové,1.04,771,politické hnutí Změna,Změna
2013,5205,Hradec Králové,0.17,716,Strana soukromníků České republiky,SsČR
2013,5205,Hradec Králové,6.48,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,5205,Hradec Králové,0.14,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,5205,Hradec Králové,0.09,132,Aktiv nezávislých občanů,ANEO
2013,5205,Hradec Králové,1.0,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,5205,Hradec Králové,6.14,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,5205,Hradec Králové,0.48,156,Dělnická strana sociální spravedlnosti,DSSS
2013,5205,Hradec Králové,20.25,768,ANO 2011,ANO 2011
2013,5205,Hradec Králové,12.73,47,Komunistická strana Čech a Moravy,KSČM
2013,5205,Hradec Králové,0.06,764,LEV 21 - Národní socialisté,LEV 21
2013,5205,Hradec Králové,3.31,5,Strana zelených,SZ
2013,5212,Nový Bydžov,20.64,7,Česká strana sociálně demokratická,ČSSD
2013,5212,Nový Bydžov,4.74,714,Strana svobodných občanů,Svobodní
2013,5212,Nový Bydžov,2.07,720,Česká pirátská strana,Piráti
2013,5212,Nový Bydžov,8.48,721,TOP 09,TOP 09
2013,5212,Nový Bydžov,0.18,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,5212,Nový Bydžov,10.08,53,Občanská demokratická strana,ODS
2013,5212,Nový Bydžov,1.47,771,politické hnutí Změna,Změna
2013,5212,Nový Bydžov,0.28,716,Strana soukromníků České republiky,SsČR
2013,5212,Nový Bydžov,3.45,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,5212,Nový Bydžov,0.34,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,5212,Nový Bydžov,0.03,132,Aktiv nezávislých občanů,ANEO
2013,5212,Nový Bydžov,1.38,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,5212,Nový Bydžov,6.78,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,5212,Nový Bydžov,1.09,156,Dělnická strana sociální spravedlnosti,DSSS
2013,5212,Nový Bydžov,21.18,768,ANO 2011,ANO 2011
2013,5212,Nový Bydžov,15.65,47,Komunistická strana Čech a Moravy,KSČM
2013,5212,Nový Bydžov,0.12,764,LEV 21 - Národní socialisté,LEV 21
2013,5212,Nový Bydžov,1.94,5,Strana zelených,SZ
2013,7109,Přerov,22.7,7,Česká strana sociálně demokratická,ČSSD
2013,7109,Přerov,1.99,714,Strana svobodných občanů,Svobodní
2013,7109,Přerov,1.83,720,Česká pirátská strana,Piráti
2013,7109,Přerov,6.94,721,TOP 09,TOP 09
2013,7109,Přerov,0.21,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,7109,Přerov,6.29,53,Občanská demokratická strana,ODS
2013,7109,Přerov,0.66,771,politické hnutí Změna,Změna
2013,7109,Přerov,0.16,716,Strana soukromníků České republiky,SsČR
2013,7109,Přerov,5.17,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,7109,Přerov,0.44,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,7109,Přerov,1.46,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,7109,Přerov,7.9,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,7109,Přerov,0.86,156,Dělnická strana sociální spravedlnosti,DSSS
2013,7109,Přerov,23.92,768,ANO 2011,ANO 2011
2013,7109,Přerov,16.59,47,Komunistická strana Čech a Moravy,KSČM
2013,7109,Přerov,0.06,764,LEV 21 - Národní socialisté,LEV 21
2013,7109,Přerov,2.55,5,Strana zelených,SZ
2013,7109,Přerov,0.18,55,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",KČ
2013,7101,Hranice,19.94,7,Česká strana sociálně demokratická,ČSSD
2013,7101,Hranice,1.72,714,Strana svobodných občanů,Svobodní
2013,7101,Hranice,2.79,720,Česká pirátská strana,Piráti
2013,7101,Hranice,8.51,721,TOP 09,TOP 09
2013,7101,Hranice,0.21,192,HLAVU VZHŮRU - volební blok,HLVZHŮRU
2013,7101,Hranice,6.92,53,Občanská demokratická strana,ODS
2013,7101,Hranice,0.34,771,politické hnutí Změna,Změna
2013,7101,Hranice,0.19,716,Strana soukromníků České republiky,SsČR
2013,7101,Hranice,7.54,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2013,7101,Hranice,0.27,137,Suverenita-Strana zdravého rozumu,Suveren.
2013,7101,Hranice,1.46,724,Strana Práv Občanů ZEMANOVCI,SPOZ
2013,7101,Hranice,10.3,792,Úsvit přímé demokracie Tomia Okamury,Úsvit
2013,7101,Hranice,0.95,156,Dělnická strana sociální spravedlnosti,DSSS
2013,7101,Hranice,18.77,768,ANO 2011,ANO 2011
2013,7101,Hranice,16.99,47,Komunistická strana Čech a Moravy,KSČM
